Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Route_Distance_km,Battery_Capacity_kWh,Initial_Charge_Percent,Energy_Consumption_Rate_kWh_km,Estimated_Energy_Required_kWh,Charging_Needed
37.69479232805257,-122.3664884522958,37.634463974240326,-122.46154219623827,10.723978351228878,52.043430813323944,58.44675315360823,0.2557180678063917,2.742315023173823,False
37.63540209685535,-122.48225949324859,37.62412717422012,-122.40784424639345,6.672101795441799,60.31668592028963,68.21349305240378,0.3006834541709714,2.0061906144337804,False
37.73807896572587,-122.49213757203178,37.759882079781804,-122.37441992210182,10.630112389986538,54.08795159744359,93.67893120533886,0.3841744801063627,4.083817900895283,False
37.61221559197097,-122.44462447037056,37.76124025595861,-122.35034806192327,18.531412840785155,59.226050967818864,60.467466166835514,0.27409442055827643,5.07935686472121,False
37.696904597038206,-122.37634904569394,37.67378272791395,-122.40749305677338,3.7578010290609587,87.37354690668782,51.834160144529896,0.2504873888688042,0.9412817676579849,False
37.74266991717691,-122.32095863246256,37.70233548842313,-122.39357730294694,7.804455807056255,55.358600566988805,72.37061834117273,0.30652345329100467,2.392248745035918,False
37.64849410072695,-122.44615135381012,37.675456832620924,-122.49598576044446,5.3133499506614665,66.10395827915892,60.572400349827234,0.2654994704355829,1.41069159813955,False
37.62395242636385,-122.32189454385203,37.718718490710806,-122.3641795361711,11.175413550856637,89.45856193036691,74.92210994645286,0.21738405761748475,2.429356743238639,False
37.707421308363706,-122.38263177639583,37.74908789483686,-122.41366809075406,5.377369036170165,56.37901513977819,64.18879528993622,0.27261645927972705,1.465959306881149,False
37.72918344826632,-122.38584433906621,37.671219345179566,-122.3026969502414,9.749643090282545,80.28874096784436,61.86133958679972,0.22035649452408076,2.1483971742355874,False
37.63057182783687,-122.4508084543231,37.63213627465191,-122.46268659518974,1.0603729239107034,64.25475843469235,58.66867976473774,0.3793530849252851,0.40225573985676993,False
37.61604674913233,-122.39509772208595,37.68207936539793,-122.30352427661828,10.90461917991005,55.60194510840262,69.89277995228709,0.3938940866550738,4.295265012192069,False
37.773101425178794,-122.33658558581014,37.65158056540899,-122.46582248252199,17.658638808041466,83.43216099622155,96.46879945637929,0.311352578602786,5.4980627274989375,False
37.71432253789398,-122.44400418126794,37.753898586638385,-122.4625912502885,4.6944102106740395,66.18396182021219,71.27182193082083,0.30152207573689105,1.4154683110828925,False
37.64848194648302,-122.47703263505215,37.72212400848832,-122.44227388935195,8.741229338785555,79.06191107113061,57.718135763710116,0.2962280203709635,2.5893970626370315,False
37.70651788651032,-122.48963529263551,37.667320855638785,-122.47311706461221,4.594493383119629,53.168748523638385,99.49801161949726,0.2644707689949446,1.2151091981758328,False
37.76197488917092,-122.44907186904724,37.73630054444479,-122.34795442802206,9.337542772374496,79.78193703039221,73.57880942750792,0.2823681828294537,2.6366249847276855,False
37.669773653308596,-122.31409417115043,37.76612388155754,-122.30699461786669,10.731840319111942,56.21486117427724,86.5433737601822,0.3876680913642076,4.160392053335575,False
37.63624661323313,-122.48670074652665,37.74822412985801,-122.38510537736401,15.32797072718268,92.0914388379136,56.988618831314476,0.35905346237197805,5.503560960731268,False
37.64032546400955,-122.46726881142686,37.6328531595862,-122.33708505595372,11.49343388136093,83.25986103481,76.15327123845597,0.2717660968247005,3.1235256650502277,False
37.77544010816262,-122.42151097851547,37.76331988789431,-122.41217301828596,1.577973890040034,68.84722147124538,73.13398928348032,0.2602755748328284,0.4107080613013642,False
37.749521876035246,-122.3994559219815,37.646442539029366,-122.32008508534508,13.42165163132233,69.19456106866058,77.17764305569943,0.38129442219290943,5.117600903639568,False
37.724847599182795,-122.47662039185833,37.78796642472269,-122.37445838938571,11.39843375436983,66.74528073285431,56.96360363316936,0.3588050378540592,4.089815454713653,False
37.724014551185704,-122.39330778160473,37.77877851661019,-122.34228055775509,7.563614089650931,57.58374398663756,65.5861033897774,0.24969782796289317,1.888618009735373,False
37.748789258514535,-122.49329351305285,37.71397793697426,-122.34750826285186,13.39235892683624,93.83828183808747,67.10408743579538,0.3642514609344026,4.878186304457988,False
37.622126347391045,-122.33070954165309,37.6254977324664,-122.42054254188793,7.920503213021924,89.86476828897769,57.49587136743869,0.2458502790465283,1.947257925110364,False
37.744450513678615,-122.35599269269078,37.72822952657706,-122.36121031110657,1.8611340051950596,77.13622216737981,62.58995294534764,0.2691391987007839,0.5009041148329789,False
37.63631954336029,-122.31830988773328,37.716678358953224,-122.41982971664727,12.63602630878863,73.10029018220663,97.36416698059077,0.23067028062321604,2.914755734610614,False
37.71724596640336,-122.3988222642231,37.72229084708693,-122.49637796323583,8.598982021600138,93.60619544720757,96.60591412418061,0.3130266367178418,2.6917104214186796,False
37.739330164775374,-122.31550012376454,37.74144772686268,-122.46949219141715,13.542889466848449,78.81441800834065,80.3357523191428,0.2848261342604772,3.857368853559379,False
37.74728884712494,-122.31312659704619,37.785113702581356,-122.40983212571918,9.484157871444177,55.661902292037766,99.24205994811673,0.36777961728918684,3.488079952269968,False
37.62493253624066,-122.31583162347653,37.773979272412426,-122.39623238857479,18.01970230246444,79.56377178724647,69.95013519350651,0.21095232776440628,3.8012981463265056,False
37.66703944832918,-122.3394293102804,37.60092640460092,-122.43330016566178,11.062195211453412,69.90843467954717,76.86978014689615,0.3839711232825521,4.247563521312636,False
37.669269198873195,-122.43060935962076,37.74750024962195,-122.40955641182204,8.893863241051891,61.2302411469991,72.62197580663467,0.22817140407595998,2.029325263370378,False
37.635277397301245,-122.40032644545211,37.68378508990091,-122.31703081978638,9.102557001726678,68.11969495583166,79.02941751390217,0.3264528575839061,2.9715557445340663,False
37.60261889131767,-122.36729252559665,37.63560719337395,-122.30778593650611,6.397211245513929,57.43313638765565,70.73120618635119,0.2170699336157288,1.3886422203895021,False
37.79937485036918,-122.39956099793375,37.71907700346401,-122.48658470452231,11.757886044146018,87.49802351995889,60.49527965477929,0.37961085788814275,4.463421208169291,False
37.6410279280964,-122.46186245586726,37.60730993356962,-122.405586610978,6.214584052432985,78.24205666313082,53.285431971417616,0.35510552333900214,2.206833122273432,False
37.690657766949606,-122.39512194613448,37.688152549387645,-122.41984738782493,2.19341743475111,77.98201656541089,57.76201229653562,0.23638562609905422,0.5184923536102225,False
37.7723571242027,-122.31077690757327,37.67466186325595,-122.44585106537129,16.097987702654244,82.19997716195078,70.43670855490483,0.20507727113206897,3.3013313887779363,False
